,IVs,IV_count,rsquared,adj_rsquared
12324,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.1900198637543512,0.18457919113473298
9004,"['1_age', '4_urban', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.18923498373573222,0.1844737797811602
9816,"['4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.18922078851845658,0.18445950120270926
12314,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",8,0.1897938808189149,0.18435169026186304
9806,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",7,0.18903594031538573,0.18427356748166734
8994,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",7,0.18900801871776773,0.18424548191493584
6364,"['4_urban', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.1883262948982849,0.1842441136488212
5319,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '12_employed_ft', '13_income']",6,0.18816994796484898,0.18408698039384241
6354,"['4_urban', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",6,0.18814313324120668,0.18406003080989686
3240,"['4_urban', '5_hours_tv', '6_hours_sm', '12_employed_ft', '13_income']",5,0.18743900328514074,0.1840363190442913
14656,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",9,0.19004271013314744,0.18391698273079315
12360,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.1892569435119824,0.183811146323146
2518,"['1_age', '4_urban', '6_hours_sm', '12_employed_ft', '13_income']",5,0.18720974029321802,0.1838060959895883
12874,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.18924337822321535,0.18379748991573064
1308,"['4_urban', '6_hours_sm', '12_employed_ft', '13_income']",4,0.18636395423732366,0.18364048630171637
8929,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",7,0.18840157242390376,0.1836354742753864
9852,"['4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.18834792499493724,0.18358151180279347
6289,"['4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",6,0.18763156534071712,0.18354589006162614
8919,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",7,0.18817998164189897,0.18341258220523227
6279,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",6,0.18744861728724993,0.18336202190059747
5379,"['1_age', '4_urban', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",6,0.18743998011092633,0.18335334128499647
3300,"['4_urban', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",5,0.18655233325615206,0.18314593599173057
5369,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",6,0.18721834323450914,0.18313058972185792
3290,"['4_urban', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",5,0.18637205835713844,0.18296490617270433
12304,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",8,0.18840765591107578,0.1829561540196304
9796,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.18763762034604825,0.18286703590177167
8984,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.1874449693591136,0.18267325357514863
6344,"['4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",6,0.18655723111737144,0.18246615264855692
1027,"['2_num_chronic', '4_urban', '5_hours_tv', '13_income']",4,0.1832196170303061,0.18048562411659996
2237,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '13_income']",5,0.18384824991142745,0.1804305290149092
2817,"['2_num_chronic', '4_urban', '5_hours_tv', '8_avg_temp', '13_income']",5,0.18329394312891156,0.179873901014711
4896,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '8_avg_temp', '13_income']",6,0.18394603209664095,0.1798418210258781
2826,"['2_num_chronic', '4_urban', '5_hours_tv', '11_years_edu', '13_income']",5,0.18324040570443578,0.1798201393966654
2812,"['2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '13_income']",5,0.18321962434152472,0.17979927100962156
4905,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '11_years_edu', '13_income']",6,0.18387301883023477,0.17976844055109098
4891,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '13_income']",6,0.18384826404837262,0.17974356126906865
5805,"['2_num_chronic', '4_urban', '5_hours_tv', '8_avg_temp', '11_years_edu', '13_income']",6,0.18331302248933634,0.17920562779942528
5786,"['2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '13_income']",6,0.1832940371302222,0.1791865469565268
8445,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '8_avg_temp', '11_years_edu', '13_income']",7,0.18396873743001996,0.17917660753237752
8426,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '13_income']",7,0.18394614147252242,0.1791538788804986
5795,"['2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '11_years_edu', '13_income']",6,0.18324042832200105,0.1791326685314999
8435,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '11_years_edu', '13_income']",7,0.18387303800794252,0.1790803461170496
773,"['1_age', '2_num_chronic', '4_urban', '13_income']",4,0.1817328798780672,0.17899391043832846
267,"['2_num_chronic', '4_urban', '13_income']",3,0.18096667115621545,0.17891223972934978
5354,"['1_age', '4_urban', '5_hours_tv', '11_years_edu', '12_employed_ft', '13_income']",6,0.1826587771694802,0.17854809205884903
9410,"['2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",7,0.1833133022528507,0.17851732332312753
11918,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",8,0.1839690661647564,0.17848775006846584
3275,"['4_urban', '5_hours_tv', '11_years_edu', '12_employed_ft', '13_income']",5,0.18183859373444533,0.17841245719229482
2255,"['1_age', '2_num_chronic', '4_urban', '8_avg_temp', '13_income']",5,0.1818287107537767,0.17840253282560992
2264,"['1_age', '2_num_chronic', '4_urban', '11_years_edu', '13_income']",5,0.18175962521711775,0.17833315798603366
2553,"['1_age', '4_urban', '11_years_edu', '12_employed_ft', '13_income']",5,0.1817582088787315,0.17833173571658212
2250,"['1_age', '2_num_chronic', '4_urban', '7_num_sunny', '13_income']",5,0.18173296552727303,0.17830638665594667
1045,"['2_num_chronic', '4_urban', '8_avg_temp', '13_income']",4,0.1810369983382779,0.17829569958794578
1054,"['2_num_chronic', '4_urban', '11_years_edu', '13_income']",4,0.1809889183471024,0.17824745865956126
1040,"['2_num_chronic', '4_urban', '7_num_sunny', '13_income']",4,0.1809667890900093,0.17822525532964106
1343,"['4_urban', '11_years_edu', '12_employed_ft', '13_income']",4,0.18081824007005154,0.17807620907447008
8969,"['1_age', '4_urban', '5_hours_tv', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.18277414045163964,0.1779749953032852
8959,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",7,0.1826985796839019,0.17789899080620675
6329,"['4_urban', '5_hours_tv', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.18192502075270756,0.1778106453331907
6319,"['4_urban', '5_hours_tv', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",6,0.18187730087688825,0.1777626854579959
5419,"['1_age', '4_urban', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.18187260255403348,0.1777579635056884
4951,"['1_age', '2_num_chronic', '4_urban', '8_avg_temp', '11_years_edu', '13_income']",6,0.18185333253997527,0.17773859657621993
4932,"['1_age', '2_num_chronic', '4_urban', '7_num_sunny', '8_avg_temp', '13_income']",6,0.1818292559353265,0.17771439888219331
5409,"['1_age', '4_urban', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",6,0.18179684031605636,0.17768182023382373
4941,"['1_age', '2_num_chronic', '4_urban', '7_num_sunny', '11_years_edu', '13_income']",6,0.18175993933194323,0.17764473366219613
2872,"['2_num_chronic', '4_urban', '8_avg_temp', '11_years_edu', '13_income']",5,0.1810575251916069,0.177628117843163
2853,"['2_num_chronic', '4_urban', '7_num_sunny', '8_avg_temp', '13_income']",5,0.18103752486411862,0.17760803376220957
2862,"['2_num_chronic', '4_urban', '7_num_sunny', '11_years_edu', '13_income']",5,0.18098926393981674,0.17755957074023476
2497,"['1_age', '4_urban', '5_hours_tv', '12_employed_ft', '13_income']",5,0.18095036600292613,0.17752050991416113
3340,"['4_urban', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",5,0.1809018556795583,0.17747179644873567
3330,"['4_urban', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",5,0.18085563821003214,0.17742538543871733
1287,"['4_urban', '5_hours_tv', '12_employed_ft', '13_income']",4,0.18015774158689346,0.17741349971772824
12339,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.18280820830627975,0.1773190946760952
9831,"['4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.1819588083836955,0.17715487521145212
890,"['1_age', '4_urban', '12_employed_ft', '13_income']",4,0.179854227416687,0.17710896960050848
9019,"['1_age', '4_urban', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.1819056091779322,0.17710136359424555
8500,"['1_age', '2_num_chronic', '4_urban', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",7,0.18185431528712692,0.17704976848092713
5860,"['2_num_chronic', '4_urban', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",6,0.1810584402903055,0.17693970654490898
5344,"['1_age', '4_urban', '5_hours_tv', '8_avg_temp', '12_employed_ft', '13_income']",6,0.1810480795728584,0.17692929371991395
384,"['4_urban', '12_employed_ft', '13_income']",3,0.17893305071238075,0.17687351823089015
5334,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '12_employed_ft', '13_income']",6,0.18096558645050498,0.17684638571178168
6379,"['4_urban', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.18093449603518263,0.1768151389322582
3265,"['4_urban', '5_hours_tv', '8_avg_temp', '12_employed_ft', '13_income']",5,0.18022953946685694,0.1767966648415088
3255,"['4_urban', '5_hours_tv', '7_num_sunny', '12_employed_ft', '13_income']",5,0.18017244732723725,0.17673933362257743
2543,"['1_age', '4_urban', '8_avg_temp', '12_employed_ft', '13_income']",5,0.17994997437906257,0.1765159290456415
1266,"['4_urban', '5_hours_tv', '6_hours_sm', '13_income']",4,0.17921907028692607,0.17647168642177768
2533,"['1_age', '4_urban', '7_num_sunny', '12_employed_ft', '13_income']",5,0.1798676068847932,0.1764332166288669
1333,"['4_urban', '8_avg_temp', '12_employed_ft', '13_income']",4,0.1790011976262269,0.17625308448020582
8949,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.18106001018269857,0.17625079883310035
2476,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '13_income']",5,0.17966538492875894,0.17623014784722113
1323,"['4_urban', '7_num_sunny', '12_employed_ft', '13_income']",4,0.17894580635405266,0.17619750779791554
6309,"['4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",6,0.18024145173732842,0.17611860908051702
3230,"['4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '13_income']",5,0.17944937175760456,0.17601323009829806
5399,"['1_age', '4_urban', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",6,0.17996030828134768,0.17583605165912486
5309,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '13_income']",6,0.17992938062593344,0.17580496845808402
3225,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '13_income']",5,0.17922726356083607,0.17579019180020306
3239,"['4_urban', '5_hours_tv', '6_hours_sm', '11_years_edu', '13_income']",5,0.1792269579800193,0.1757898849397347
3320,"['4_urban', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",5,0.17901142133697057,0.17557344571442857
5318,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '11_years_edu', '13_income']",6,0.17967537723990867,0.17554968760322764
5304,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '13_income']",6,0.17967385892848187,0.17554816165569975
6288,"['4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '13_income']",6,0.17945539942133826,0.17532860344189827
6269,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '13_income']",6,0.17945404861725878,0.1753272458441688
8928,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '13_income']",7,0.1799371965411538,0.17512139148728478
8909,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '13_income']",7,0.179934057221242,0.1751182337317695
6278,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '13_income']",6,0.1792343644700033,0.17510645683112658
363,"['4_urban', '6_hours_sm', '13_income']",3,0.17693380572615247,0.17486925841610101
8918,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '13_income']",7,0.17968295132014434,0.17486565321548075
869,"['1_age', '4_urban', '6_hours_sm', '13_income']",4,0.1774954113383761,0.17474225790352538
9795,"['4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",7,0.17945956657913897,0.17464095665133195
12303,"['1_age', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",8,0.17994129345438803,0.17443292262956434
1298,"['4_urban', '6_hours_sm', '8_avg_temp', '13_income']",4,0.1771606833852858,0.17440640952214026
2508,"['1_age', '4_urban', '6_hours_sm', '8_avg_temp', '13_income']",5,0.1777599346326817,0.17431671827854722
1307,"['4_urban', '6_hours_sm', '11_years_edu', '13_income']",4,0.17694241509641417,0.1741874106281176
1293,"['4_urban', '6_hours_sm', '7_num_sunny', '13_income']",4,0.1769398933150984,0.1741848804056928
2517,"['1_age', '4_urban', '6_hours_sm', '11_years_edu', '13_income']",5,0.17750647117677631,0.1740621934178851
2503,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '13_income']",5,0.17750182453796404,0.1740575273207864
3299,"['4_urban', '6_hours_sm', '8_avg_temp', '11_years_edu', '13_income']",5,0.17716735822600127,0.1737216603961269
3280,"['4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '13_income']",5,0.1771638236248524,0.17371811099346568
5378,"['1_age', '4_urban', '6_hours_sm', '8_avg_temp', '11_years_edu', '13_income']",6,0.17776869579514654,0.1736334168133955
5359,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '13_income']",6,0.17776311327565375,0.17362780621752638
3289,"['4_urban', '6_hours_sm', '7_num_sunny', '11_years_edu', '13_income']",5,0.1769477950332914,0.17350117775956142
5368,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '11_years_edu', '13_income']",6,0.17751206271743392,0.17337549304124333
6343,"['4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",6,0.1771700606453136,0.17303177092517275
8983,"['1_age', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",7,0.17777137138588406,0.17294284756013
2904,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '12_employed_ft', '13_income']",5,0.1740441713192391,0.1705853948172259
4983,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '12_employed_ft', '13_income']",6,0.17455462159448765,0.17040317794785476
5911,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",6,0.17434168318988597,0.17018916860408495
8551,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",7,0.1748931388666627,0.1700477126687321
5921,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '11_years_edu', '12_employed_ft', '13_income']",6,0.1741361382585973,0.16998258991790294
1104,"['2_num_chronic', '6_hours_sm', '12_employed_ft', '13_income']",4,0.17270468541628525,0.16993549607876646
5901,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",6,0.17404484316765356,0.16989083567310703
2314,"['1_age', '2_num_chronic', '6_hours_sm', '12_employed_ft', '13_income']",5,0.17332216114583543,0.16986036115063374
8561,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '11_years_edu', '12_employed_ft', '13_income']",7,0.17464819079411564,0.1698013261427388
8541,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",7,0.17455537068443683,0.16970796094852325
9522,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.1744413810827634,0.1695933019448267
2964,"['2_num_chronic', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",5,0.17299757248197634,0.16953441323776353
5043,"['1_age', '2_num_chronic', '6_hours_sm', '8_avg_temp', '12_employed_ft', '13_income']",6,0.17365999273606259,0.1695040496986916
9502,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.17434168355770652,0.16949301894772661
12030,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.1749951127607654,0.16945351822011556
2974,"['2_num_chronic', '6_hours_sm', '11_years_edu', '12_employed_ft', '13_income']",5,0.17284542433460948,0.16938162795410117
12010,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",8,0.17489313902091363,0.16935085951811535
5053,"['1_age', '2_num_chronic', '6_hours_sm', '11_years_edu', '12_employed_ft', '13_income']",6,0.17346273929479716,0.16930580420323715
9512,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",7,0.17413807177475904,0.1692882114580001
2954,"['2_num_chronic', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",5,0.17270494884706777,0.16924056421074896
5033,"['1_age', '2_num_chronic', '6_hours_sm', '7_num_sunny', '12_employed_ft', '13_income']",6,0.1733224936622888,0.1691648532280674
12020,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",8,0.1746502685521003,0.16910635767755522
5986,"['2_num_chronic', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.17314785647854147,0.16898933773492986
8626,"['1_age', '2_num_chronic', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.17381083008451692,0.1689590480464227
12718,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.1744417437865018,0.1688964322418267
7489,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '11_years_edu']",7,0.17371623420206095,0.16886389665123414
5966,"['2_num_chronic', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",6,0.17299765189404825,0.16883837772084154
8606,"['1_age', '2_num_chronic', '6_hours_sm', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.17366006887602659,0.16880740149526496
1062,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '13_income']",4,0.17157076480633449,0.16879777991865685
14500,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",9,0.17499547527176806,0.16875594525281512
5976,"['2_num_chronic', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",6,0.17284692103594246,0.16868688878633287
356,"['4_urban', '5_hours_tv', '13_income']",3,0.1707451641580453,0.16866509349957892
8616,"['1_age', '2_num_chronic', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",7,0.17346439434300498,0.16861057786683142
2272,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '13_income']",5,0.17196482086778786,0.16849733686807178
862,"['1_age', '4_urban', '5_hours_tv', '13_income']",4,0.17122511842539145,0.16845097656238017
2894,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '13_income']",5,0.17188375876735018,0.16841593531160204
11089,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",8,0.1739153052872603,0.16836645763175906
11099,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.17389122045527594,0.16834221102088642
9558,"['2_num_chronic', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.17314804870782274,0.16829237449721435
12066,"['1_age', '2_num_chronic', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.1738110286839013,0.16826148059781498
2903,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '11_years_edu', '13_income']",5,0.1716937622152478,0.16822514312904702
10129,"['0_female', '1_age', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends', '11_years_edu']",8,0.17376841864608117,0.16821858434647463
4973,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '13_income']",6,0.17231503534211012,0.16815232805967317
2889,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '13_income']",5,0.17157104727322126,0.1681019143053537
1277,"['4_urban', '5_hours_tv', '8_avg_temp', '13_income']",4,0.17083403180153478,0.16805858086195824
1286,"['4_urban', '5_hours_tv', '11_years_edu', '13_income']",4,0.17076315823033306,0.1679874700570454
1272,"['4_urban', '5_hours_tv', '7_num_sunny', '13_income']",4,0.1707584072140138,0.16798270313774266
4982,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '11_years_edu', '13_income']",6,0.17209610039414913,0.1679322920139018
2487,"['1_age', '4_urban', '5_hours_tv', '8_avg_temp', '13_income']",5,0.17133622516985247,0.16786610885984343
13913,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",9,0.17410781652175567,0.16786157311729832
5910,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '13_income']",6,0.17199742888692715,0.16783312425433838
4968,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '13_income']",6,0.1719651405707976,0.1678006735493599
2496,"['1_age', '4_urban', '5_hours_tv', '11_years_edu', '13_income']",5,0.1712463222517221,0.16777582946383152
2482,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '13_income']",5,0.17123871940235313,0.16776819477673488
13168,"['0_female', '1_age', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",9,0.17396689342260774,0.16771958421319888
5891,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '13_income']",6,0.17188384225558317,0.16771896635745542
13178,"['0_female', '1_age', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",9,0.17395351569023054,0.16770610530469454
4089,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends']",6,0.17179969711306187,0.16763439802058777
8550,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '13_income']",7,0.17243648745522044,0.16757663461309513
5900,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '13_income']",6,0.17169376427793537,0.167527932413449
282,"['2_num_chronic', '6_hours_sm', '13_income']",3,0.16957669206575177,0.16749369045722107
8531,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '13_income']",7,0.17231512648124703,0.16745456094883826
3264,"['4_urban', '5_hours_tv', '8_avg_temp', '11_years_edu', '13_income']",5,0.17085029361209292,0.16737814241281357
3245,"['4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '13_income']",5,0.1708443494746671,0.16737217338369004
3254,"['4_urban', '5_hours_tv', '7_num_sunny', '11_years_edu', '13_income']",5,0.17077488798368423,0.16730242101544168
788,"['1_age', '2_num_chronic', '6_hours_sm', '13_income']",4,0.17007331363662237,0.1672953163600922
8540,"['1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '13_income']",7,0.1720961013119402,0.16723424955789956
15123,"['0_female', '1_age', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",10,0.17416994846187495,0.16722436350360637
5343,"['1_age', '4_urban', '5_hours_tv', '8_avg_temp', '11_years_edu', '13_income']",6,0.17135540086444212,0.16718786725604884
5324,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '13_income']",6,0.17134653365800934,0.16717895545343953
4127,"['0_female', '2_num_chronic', '4_urban', '6_hours_sm', '9_close_friends', '11_years_edu']",6,0.1713381477515994,0.16717052737147342
7483,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends']",7,0.17200282072555806,0.167140421182839
9501,"['2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '13_income']",7,0.17199812316321794,0.1671356960341429
1094,"['2_num_chronic', '6_hours_sm', '8_avg_temp', '13_income']",4,0.16988598475783767,0.1671073604390354
5333,"['1_age', '4_urban', '5_hours_tv', '7_num_sunny', '11_years_edu', '13_income']",6,0.1712582605247276,0.16709023836475145
7478,"['0_female', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends']",7,0.1719438311654249,0.16708108520750375
6597,"['0_female', '1_age', '2_num_chronic', '4_urban', '5_hours_tv', '6_hours_sm', '9_close_friends']",7,0.17183878444111256,0.16697542159806544
